AHS_Control_Number,Age,Area_Med_Income,FMR,Poverty_Income,BEDRMS,BUILT,Market_value,HH_QTY,HH_Income,Monthly_Hsg,Monthly_Utility,Total_Wage,FMTStructureType,FMTOwnRent,FMTAssisted
2.89619E+11,71,63100,1568,13948,3,1970,90000,2,63300,526,155.5,0,1 Single Family,1 Owner,.
2.89619E+11,56,63100,1568,12019,3,1960,80000,1,44987,1252,369,45000,1 Single Family,1 Owner,.
2.89619E+11,-9,62100,1041,-6,3,1970,150000,-6,-6,-6,60,-9,1 Single Family,1 Owner,.
2.89619E+11,82,62100,1041,13948,3,1960,150000,2,25680,374,258.75,0,1 Single Family,1 Owner,.
2.8962E+11,75,62100,1041,13964,3,1960,90000,2,16750,556,273,0,1 Single Family,1 Owner,.
2.8962E+11,-9,62100,745,-6,2,1919,-6,-6,-6,-6,372,-9,1 Single Family,2 Renter,.
2.8962E+11,93,62066,1058,11067,3,1960,150000,1,10212,322,173.6666667,0,1 Single Family,1 Owner,.
2.8962E+11,47,65800,1029,18595,3,1950,100000,3,171297,604,262.6666667,51000,1 Single Family,1 Owner,.
2.89623E+11,51,69200,1081,18070,3,1930,40000,3,49961,592,159,50000,1 Single Family,1 Owner,.
2.89623E+11,49,62066,1058,12019,3,1975,180000,1,59987,1265,132,60000,1 Single Family,1 Owner,.
2.89624E+11,30,49875,963,23462,3,1970,-6,4,9387,305,85,7000,2 2-4 units,2 Renter,1 Assisted
2.89629E+11,40,62900,1129,23428,3,1950,150000,4,486917,2703,178.3333333,486943,1 Single Family,1 Owner,.
2.89629E+11,-9,76291,793,-6,1,1940,400000,-6,-6,-6,0,-9,2 2-4 units,1 Owner,.
2.89629E+11,-9,77566,1012,-6,2,1919,-6,-6,-6,-6,138,-9,3 5-19 units,2 Renter,.
2.8963E+11,81,62900,1129,11080,3,1950,110000,1,22668,279,89.5,0,1 Single Family,1 Owner,.
2.89631E+11,47,59547,1305,24253,6,1960,130000,4,69987,1426,284,48808,1 Single Family,1 Owner,.
2.89631E+11,30,52100,711,15972,2,1975,-6,2,29987,664,134,30000,5 50+ units,2 Renter,0 Not Assisted
2.89633E+11,72,61300,1138,13948,3,1960,100000,2,39688,937,307.8333333,0,1 Single Family,1 Owner,.
2.89633E+11,40,61300,1138,18670,3,1960,80000,3,4000,1244,444.25,0,1 Single Family,1 Owner,.
2.89636E+11,28,59547,1004,30963,3,1930,-6,6,-26,719,169,0,1 Single Family,2 Renter,0 Not Assisted
2.89639E+11,83,79337,1990,23801,4,1970,230000,4,111168,955,169.0833333,65000,1 Single Family,1 Owner,.
2.89643E+11,56,63429,726,18595,2,1950,-6,3,8627,749,184,0,1 Single Family,2 Renter,0 Not Assisted
2.89645E+11,46,57596,991,23401,4,1950,150000,4,104984,1440,256.3333333,105000,1 Single Family,1 Owner,.
2.89647E+11,-9,59547,1004,-6,3,1940,-6,-6,-6,-6,247.3333333,-9,1 Single Family,2 Renter,.
2.89649E+11,70,58019,853,18097,3,1975,50000,3,56549,472,423,13000,1 Single Family,1 Owner,.
2.89649E+11,53,66300,1406,15946,4,1960,320000,2,114987,1872,192.5,90000,1 Single Family,1 Owner,.
2.8965E+11,46,60991,1171,23428,4,1960,400000,4,59340,2475,176,58500,1 Single Family,1 Owner,.
2.8965E+11,24,60991,988,15452,3,1950,-6,2,88974,1171,171,89000,1 Single Family,2 Renter,0 Not Assisted
2.89651E+11,77,56613,1164,13964,3,1970,80000,2,24160,568,393.25,0,1 Single Family,1 Owner,.
2.89651E+11,26,55926,1025,23381,3,1950,70000,4,55974,1175,275,56000,1 Single Family,1 Owner,.
2.89653E+11,-9,59900,876,-6,2,1950,-6,-6,-6,-6,185,-9,1 Single Family,2 Renter,.
2.89653E+11,-9,52006,634,-6,2,1930,150000,-6,-6,-6,65,-9,1 Single Family,1 Owner,.
2.89653E+11,63,52006,974,15492,4,1940,70000,2,84167,882,140.3333333,48300,1 Single Family,1 Owner,.
2.89653E+11,43,59900,876,15492,2,1960,80000,2,73999,836,120.75,74000,1 Single Family,1 Owner,.
2.89653E+11,57,67600,1480,12019,5,1919,50000,1,39987,438,178,40000,1 Single Family,1 Owner,.
2.89654E+11,84,52006,878,11080,3,1960,100000,1,41900,335,124.5833333,0,1 Single Family,1 Owner,.
2.89654E+11,27,69500,975,15923,2,1930,-6,2,17160,738,158,15000,2 2-4 units,2 Renter,0 Not Assisted
2.89654E+11,37,74900,1018,12055,1,1970,-6,1,59987,952,27,60000,3 5-19 units,2 Renter,0 Not Assisted
2.89654E+11,31,69500,975,18595,2,1975,-6,3,21567,696,51.08333333,15000,2 2-4 units,2 Renter,0 Not Assisted
2.89655E+11,48,74900,2301,23401,4,1960,350000,4,501230,2306,231.75,466943,1 Single Family,1 Owner,.
2.89656E+11,-9,58000,768,-6,2,1970,-6,-6,-6,-6,92.75,-9,5 50+ units,2 Renter,.
2.89656E+11,85,64077,805,13964,2,1919,150000,2,19987,1149,357.6666667,0,2 2-4 units,1 Owner,.
2.89657E+11,31,52006,634,12036,2,1919,60000,1,33987,738,133,34000,1 Single Family,1 Owner,.
2.89657E+11,40,59900,1286,12019,3,1960,250000,1,39987,1268,267.6666667,40000,1 Single Family,1 Owner,.
2.89658E+11,93,70200,1056,13936,3,1960,130000,2,24000,491,141.5833333,0,1 Single Family,1 Owner,.
2.89658E+11,68,59156,794,13964,2,1970,170000,2,25987,835,97,0,1 Single Family,1 Owner,.
2.89661E+11,32,63458,956,12019,2,1919,-6,1,9600,450,0,0,2 2-4 units,2 Renter,0 Not Assisted
2.89662E+11,71,63458,1190,13984,3,1940,280000,2,39974,930,355,40000,1 Single Family,1 Owner,.
2.89662E+11,27,59508,1359,15492,4,1950,-6,2,115887,1117,117,115000,1 Single Family,2 Renter,0 Not Assisted
2.89662E+11,61,59508,791,12019,2,1950,110000,1,17987,822,142.4166667,18000,1 Single Family,1 Owner,.
2.89665E+11,34,62066,792,18557,2,1940,-6,3,36351,513,113,25480,1 Single Family,2 Renter,0 Not Assisted
2.89665E+11,36,62066,792,12019,2,1950,80000,1,50000,743,101,0,1 Single Family,1 Owner,.
2.89667E+11,31,56545,1245,23428,4,1950,210000,4,47387,1473,221,41000,1 Single Family,1 Owner,.
2.8967E+11,65,61500,992,13964,3,1950,60000,2,114974,843,166.6666667,115000,1 Single Family,1 Owner,.
2.89671E+11,71,61900,1921,11080,3,1940,-6,1,10740,78,78,0,1 Single Family,2 Renter,0 Not Assisted
2.89673E+11,32,52322,1115,27570,3,1950,150000,5,37987,957,207.1666667,0,1 Single Family,1 Owner,.
2.89673E+11,61,71200,1073,12055,3,1960,160000,1,29832,793,181,0,2 2-4 units,1 Owner,.
2.89674E+11,78,52322,1115,11057,3,1960,100000,1,15400,341,166,0,1 Single Family,1 Owner,.
2.89674E+11,51,71200,1195,15972,4,1970,140000,2,39987,1508,183.1666667,40000,1 Single Family,1 Owner,.
2.89674E+11,60,52322,1115,15470,3,1950,150000,2,79011,367,196.3333333,33000,1 Single Family,1 Owner,.
2.89674E+11,75,65014,1019,13948,3,1919,100000,2,77068,951,201,49000,1 Single Family,1 Owner,.
2.89677E+11,70,58019,918,13948,4,1970,250000,2,324357,570,279,0,1 Single Family,1 Owner,.
2.89679E+11,64,55926,1025,12019,3,1950,90000,1,70636,693,149,0,1 Single Family,1 Owner,.
2.89679E+11,31,55926,1025,27539,3,1970,-6,5,34974,1255,150,35000,1 Single Family,2 Renter,0 Not Assisted
2.8968E+11,55,55926,1025,15452,3,1960,200000,2,104887,1542,300,89300,1 Single Family,1 Owner,.
2.89681E+11,69,57100,921,18070,3,1930,40000,3,72400,462,283,27700,1 Single Family,1 Owner,.
2.89683E+11,77,55600,1009,13964,3,1960,60000,2,16620,1016,249,0,1 Single Family,1 Owner,.
2.89683E+11,65,55600,1108,13964,4,1970,130000,2,26987,1181,348.6666667,12000,1 Single Family,1 Owner,.
2.89684E+11,87,58000,989,11080,3,1960,140000,1,23172,574,141.6666667,0,1 Single Family,1 Owner,.
2.89685E+11,63,58000,989,11994,3,1970,90000,1,15195,488,221,0,1 Single Family,1 Owner,.
2.89686E+11,70,55926,1025,13948,3,1940,-6,2,79228,715,645.4166667,0,1 Single Family,2 Renter,0 Not Assisted
2.89687E+11,48,76291,1259,23401,3,1970,90000,4,107974,2115,373.6666667,100000,2 2-4 units,1 Owner,.
2.89688E+11,67,49000,1122,11067,2,1940,40000,1,12000,1307,198.3333333,0,1 Single Family,1 Owner,.
2.89689E+11,45,63800,966,28261,3,1920,-6,5,49961,232,170,50000,1 Single Family,2 Renter,1 Assisted
2.89689E+11,41,68494,1177,24253,3,1919,-6,4,39961,891,216,40000,2 2-4 units,2 Renter,0 Not Assisted
2.89693E+11,59,59547,760,15470,2,1920,120000,2,73487,833,191.6666667,24000,1 Single Family,1 Owner,.
2.89693E+11,51,79659,976,12005,2,1975,-6,1,3878,1017,67,0,2 2-4 units,2 Renter,0 Not Assisted
2.89693E+11,63,79659,1438,24190,3,1975,120000,4,60512,1132,131,57000,2 2-4 units,1 Owner,.
2.89694E+11,54,79659,1438,12005,3,1975,-6,1,89987,1428,228,90000,1 Single Family,2 Renter,0 Not Assisted
2.89694E+11,65,79659,1725,13936,4,1975,250000,2,92056,1572,330,60000,1 Single Family,1 Owner,.
2.89694E+11,44,77954,1343,23381,3,1950,70000,4,51350,923,198.3333333,150,1 Single Family,1 Owner,.
2.897E+11,29,56613,1164,18070,3,1940,90000,3,87034,939,220,84000,1 Single Family,1 Owner,.
2.897E+11,71,56613,1164,13948,3,1940,-6,2,102176,1179,344,72000,1 Single Family,2 Renter,0 Not Assisted
2.89706E+11,55,62140,1113,15452,3,1919,60000,2,24487,730,134,11000,2 2-4 units,1 Owner,.
2.89712E+11,43,50723,683,12005,2,1940,80000,1,43987,825,258,44000,1 Single Family,1 Owner,.
2.89713E+11,57,62924,1039,15452,3,1975,90000,2,107974,298,193.75,108000,1 Single Family,1 Owner,.
2.89714E+11,74,60060,1282,24190,3,1950,40000,4,33288,359,250,7200,1 Single Family,1 Owner,.
2.89715E+11,43,77566,1435,18050,4,1970,-6,3,130174,2287,436.5,130000,1 Single Family,2 Renter,0 Not Assisted
2.89715E+11,43,77566,1277,24292,3,1960,240000,4,75524,2261,427.6666667,75000,1 Single Family,1 Owner,.
2.89716E+11,65,63429,969,11067,3,1975,190000,1,74987,822,171.8333333,75000,1 Single Family,1 Owner,.
2.89717E+11,34,63429,969,27610,3,1970,200000,5,386222,1472,222,72000,1 Single Family,1 Owner,.
2.89718E+11,58,62066,1249,18070,4,1975,150000,3,52961,497,264,53000,1 Single Family,1 Owner,.
2.89719E+11,53,58768,849,24190,3,1975,200000,4,149598,1584,189,71000,1 Single Family,1 Owner,.
2.89719E+11,69,58768,849,13936,3,1940,50000,2,47309,460,205.6666667,0,1 Single Family,1 Owner,.
2.89719E+11,62,63221,987,12005,3,1919,60000,1,15000,907,205.3333333,0,1 Single Family,1 Owner,.
2.89719E+11,52,63221,987,12005,3,1919,80000,1,38987,359,159.25,39000,1 Single Family,1 Owner,.
2.89725E+11,64,61500,1291,18050,4,1960,130000,3,91650,1621,307,64800,1 Single Family,1 Owner,.
2.89732E+11,26,60060,1282,15452,3,1950,140000,2,170787,1331,157,170000,1 Single Family,1 Owner,.
2.89734E+11,30,74316,1523,30913,4,1960,170000,6,119974,1251,193,120000,1 Single Family,1 Owner,.
2.89734E+11,86,60060,1282,11067,3,1950,90000,1,16800,293,180,0,1 Single Family,1 Owner,.
2.89734E+11,33,74316,1302,18574,3,1950,150000,3,46974,1108,149.6666667,47000,1 Single Family,1 Owner,.
2.89741E+11,26,68494,893,15492,2,1919,-6,2,43974,834,34,44000,2 2-4 units,2 Renter,0 Not Assisted
2.89741E+11,43,68494,893,12036,2,1919,300000,1,160000,2745,140,80000,1 Single Family,1 Owner,.
2.89742E+11,74,62066,1058,11067,3,1970,140000,1,59150,1087,387,0,1 Single Family,1 Owner,.
2.89743E+11,72,71022,1091,13964,3,1960,140000,2,21218,393,153,3769,1 Single Family,1 Owner,.
2.89743E+11,-9,71022,796,-6,2,1950,-6,-6,-6,-6,164,-9,1 Single Family,2 Renter,.
2.89746E+11,65,56545,1375,13948,6,1960,-6,2,13974,749,749.3333333,14000,1 Single Family,2 Renter,0 Not Assisted
2.89746E+11,74,56545,752,11067,2,1950,170000,1,8280,510,336,0,1 Single Family,1 Owner,.
2.8975E+11,56,63221,987,15470,3,1919,80000,2,99974,873,138,100000,1 Single Family,1 Owner,.
2.89751E+11,82,63221,987,11067,3,1950,100000,1,22800,416,245.3333333,0,1 Single Family,1 Owner,.
2.89752E+11,56,85600,1251,15517,2,1950,300000,2,58974,1239,122.5,59000,1 Single Family,1 Owner,.
2.89752E+11,58,85600,1598,18097,3,1950,230000,3,52961,568,240.4166667,53000,1 Single Family,1 Owner,.
2.89752E+11,85,58019,501,11067,1,1975,-6,1,19428,534,101.75,0,2 2-4 units,2 Renter,0 Not Assisted
2.89753E+11,69,58019,853,14007,3,1940,90000,2,67080,1194,235.6666667,0,1 Single Family,1 Owner,.
2.89753E+11,56,59547,1004,15470,3,1970,-6,2,52887,740,265.3333333,52000,1 Single Family,2 Renter,0 Not Assisted
2.89753E+11,51,58019,649,15452,2,1940,-6,2,1587,125,112,400,1 Single Family,2 Renter,0 Not Assisted
2.89754E+11,44,60991,1171,30834,4,1960,300000,6,76704,2893,810,54000,1 Single Family,1 Owner,.
2.89755E+11,41,58500,1311,12036,3,1960,-6,1,24987,1237,137,25000,1 Single Family,2 Renter,0 Not Assisted
2.89755E+11,56,58500,1508,15492,5,1950,900000,2,99987,1751,367.5,0,1 Single Family,1 Owner,.
2.89756E+11,55,58500,1311,32598,3,1960,60000,6,78294,1066,490.5833333,56000,1 Single Family,1 Owner,.
2.89756E+11,61,58500,1311,23863,3,1950,240000,4,123948,1559,217,124000,1 Single Family,1 Owner,.
2.89756E+11,24,55500,978,12019,3,1960,20000,1,10487,147,131,10500,1 Single Family,1 Owner,.
2.89756E+11,27,55500,978,27117,3,1940,-6,5,29920,831,181,20000,1 Single Family,2 Renter,0 Not Assisted
2.89756E+11,61,58500,1311,18639,3,1975,-6,3,23387,649,149,23400,1 Single Family,2 Renter,0 Not Assisted
2.89758E+11,67,57100,785,11057,2,1919,50000,1,65000,822,212,0,1 Single Family,1 Owner,.
2.89759E+11,63,76291,1259,15492,3,1920,-6,2,19587,940,190,0,2 2-4 units,2 Renter,0 Not Assisted
2.8976E+11,57,77954,1014,15470,2,1940,-6,2,31974,827,269,32000,1 Single Family,2 Renter,0 Not Assisted
2.8976E+11,74,77954,1544,13964,5,1919,150000,2,80000,378,235.9166667,0,1 Single Family,1 Owner,.
2.8976E+11,50,58019,649,18050,2,1919,80000,3,47961,1091,308,48000,1 Single Family,1 Owner,.
2.89763E+11,47,85550,1417,15452,3,1920,220000,2,138987,669,144.3333333,135000,1 Single Family,1 Owner,.
2.89763E+11,71,85550,1417,11067,3,1960,600000,1,44000,1043,326,0,1 Single Family,1 Owner,.
2.89763E+11,29,59516,1214,23500,4,1960,110000,4,49974,1178,261,50000,1 Single Family,1 Owner,.
2.89765E+11,48,63221,987,18612,3,1950,80000,3,53332,728,186,50345,1 Single Family,1 Owner,.
2.89767E+11,44,66500,1079,23428,4,1930,140000,4,84574,1509,150.3333333,83300,1 Single Family,1 Owner,.
2.89767E+11,41,66500,934,15492,3,1950,120000,2,48087,1100,125.3333333,45000,1 Single Family,1 Owner,.
2.89768E+11,28,52500,1179,18652,3,1950,150000,3,79999,1228,236.6666667,80000,1 Single Family,1 Owner,.
2.89768E+11,45,52500,804,18070,2,1940,-6,3,10084,860,109.5,0,1 Single Family,2 Renter,0 Not Assisted
2.89769E+11,27,51000,1086,23401,3,1960,-6,4,47974,791,227,48000,1 Single Family,2 Renter,0 Not Assisted
2.89772E+11,28,42000,1001,23401,3,1960,90000,4,39974,708,191.0833333,40000,1 Single Family,1 Owner,.
2.89772E+11,83,42000,1001,11067,3,1970,120000,1,36000,835,665.1666667,0,1 Single Family,1 Owner,.
2.89773E+11,80,63221,987,13984,3,1919,120000,2,46001,407,155.0833333,17000,1 Single Family,1 Owner,.
2.89773E+11,82,64362,1077,11067,3,1950,100000,1,24230,619,254.25,1800,1 Single Family,1 Owner,.
2.89773E+11,67,69200,1081,11080,3,1950,100000,1,27440,754,137,0,1 Single Family,1 Owner,.
2.89773E+11,73,63221,987,13984,3,1960,180000,2,41780,562,120,0,1 Single Family,1 Owner,.
2.89774E+11,-9,57596,517,-6,1,1919,-6,-6,-6,-6,0,-9,1 Single Family,2 Renter,.
2.89775E+11,67,42000,1200,27539,4,1975,120000,5,28838,500,315,17500,1 Single Family,1 Owner,.
2.89776E+11,61,80500,1055,12055,1,1919,-6,1,28100,625,0,0,3 5-19 units,2 Renter,0 Not Assisted
2.89778E+11,50,49875,963,18097,3,1940,80000,3,27974,376,265,20000,1 Single Family,1 Owner,.
2.89778E+11,-9,49875,727,-6,2,1940,-6,-6,-6,-6,602.4166667,-9,1 Single Family,2 Renter,.
2.89779E+11,71,61917,1056,13964,3,1919,100000,2,39974,1199,169,40000,1 Single Family,1 Owner,.
2.89783E+11,20,58019,501,18652,1,1930,-6,3,11387,439,134,9000,1 Single Family,2 Renter,0 Not Assisted
2.89783E+11,26,63226,1281,15492,3,1950,-6,2,69974,898,197.5,70000,1 Single Family,2 Renter,0 Not Assisted
2.89784E+11,37,63226,1473,23462,5,1975,350000,4,404235,722,334,0,1 Single Family,1 Owner,.
2.89788E+11,39,63400,993,15452,3,1940,80000,2,25575,657,124.0833333,22000,1 Single Family,1 Owner,.
2.8979E+11,21,57596,883,15517,3,1960,-6,2,17974,526,126,18000,1 Single Family,2 Renter,0 Not Assisted
2.89791E+11,39,107300,1890,23500,3,1975,230000,4,81974,1687,104,82000,1 Single Family,1 Owner,.
2.89791E+11,46,95354,1881,23462,3,1950,540000,4,209974,2911,294.3333333,210000,1 Single Family,1 Owner,.
2.89792E+11,-9,95354,1203,-6,1,1920,-6,-6,-6,-6,503.5,-9,2 2-4 units,2 Renter,.
2.89793E+11,24,63221,552,12005,1,1960,-6,1,60000,522,22,0,3 5-19 units,2 Renter,0 Not Assisted
2.89794E+11,65,63221,987,18622,3,1920,-6,3,29987,770,170,10000,1 Single Family,2 Renter,0 Not Assisted
2.89794E+11,-9,49875,963,-6,3,1970,-6,-6,-6,-6,135,-9,3 5-19 units,2 Renter,.
2.89794E+11,50,80900,889,12019,2,1920,150000,1,57495,965,98,55465,1 Single Family,1 Owner,.
2.89794E+11,69,71022,625,11080,1,1960,-6,1,42000,100,90.83333333,0,1 Single Family,2 Renter,0 Not Assisted
2.89795E+11,56,95354,1469,18126,2,1975,250000,3,39361,3109,80,39400,3 5-19 units,1 Owner,.
2.89795E+11,36,95354,1203,12036,1,1970,2520000,1,79987,5304,155,80000,3 5-19 units,1 Owner,.
2.89795E+11,38,54946,977,30913,2,1975,-6,6,9061,712,87,9100,2 2-4 units,2 Renter,0 Not Assisted
2.89795E+11,40,54946,977,12036,2,1975,-6,1,34987,694,69,35000,2 2-4 units,2 Renter,0 Not Assisted
2.89796E+11,29,54946,1365,15470,3,1960,-6,2,52787,1443,210,45000,1 Single Family,2 Renter,0 Not Assisted
2.89796E+11,62,90900,1878,15517,3,1920,600000,2,95987,2572,305,74000,1 Single Family,1 Owner,.
2.898E+11,62,56500,890,15470,2,1940,-6,2,62968,1404,429.0833333,0,1 Single Family,2 Renter,0 Not Assisted
2.898E+11,56,77566,1435,15452,4,1919,2520000,2,713873,3140,469.3333333,683886,1 Single Family,1 Owner,.
2.898E+11,22,56545,752,15470,2,1975,-6,2,16025,566,41,16000,3 5-19 units,2 Renter,0 Not Assisted
2.89801E+11,23,56545,752,18050,2,1970,-6,3,55161,1911,0,55200,5 50+ units,2 Renter,0 Not Assisted
2.89802E+11,93,67535,808,11067,2,1950,130000,1,8000,311,161.6666667,0,1 Single Family,1 Owner,.
2.89802E+11,-9,67535,808,-6,2,1919,160000,-6,-6,-6,160,-9,1 Single Family,1 Owner,.
2.89805E+11,55,69100,1378,18050,5,1960,200000,3,121374,1593,251,101000,1 Single Family,1 Owner,.
2.89806E+11,32,69100,1378,15470,5,1950,170000,2,98300,1210,193,78000,1 Single Family,1 Owner,.
2.89806E+11,33,66663,652,12071,1,1919,-6,1,21987,600,0,22000,2 2-4 units,2 Renter,0 Not Assisted
2.8981E+11,72,77954,1343,11096,3,1950,100000,1,24000,847,138.3333333,0,1 Single Family,1 Owner,.
2.8981E+11,53,77954,1343,18097,3,1930,80000,3,54961,755,246.1666667,55000,1 Single Family,1 Owner,.
2.89811E+11,93,56545,752,11067,2,1920,-6,1,9600,569,119,0,1 Single Family,2 Renter,0 Not Assisted
2.89812E+11,68,58019,918,13964,4,1919,90000,2,76400,404,240,26000,1 Single Family,1 Owner,.
2.89813E+11,85,63429,969,11057,3,1950,110000,1,8708,443,190.8333333,0,1 Single Family,1 Owner,.
2.89813E+11,39,62900,778,15470,2,1950,120000,2,-26,558,254,0,1 Single Family,1 Owner,.
2.89814E+11,76,74316,893,13948,2,1930,90000,2,95120,323,176.3333333,60000,1 Single Family,1 Owner,.
2.89814E+11,72,74316,1302,18070,3,1970,-6,3,53789,751,82,0,1 Single Family,2 Renter,0 Not Assisted
2.89814E+11,33,74316,1302,27570,3,1950,-6,5,33587,958,154.1666667,20000,1 Single Family,2 Renter,0 Not Assisted
2.89814E+11,38,50723,1043,31843,5,1950,80000,6,31948,1061,394,32000,1 Single Family,1 Owner,.
2.89819E+11,43,84100,2268,23401,3,1975,830000,4,119587,2280,253,118000,1 Single Family,1 Owner,.
2.89822E+11,56,62066,1058,12005,3,1950,160000,1,59387,403,154,58000,1 Single Family,1 Owner,.
2.89822E+11,27,63100,1994,15470,4,1940,-6,2,54997,519,0,55000,1 Single Family,2 Renter,1 Assisted
2.89825E+11,53,76291,994,12019,2,1919,-6,1,23487,430,30,23500,3 5-19 units,2 Renter,0 Not Assisted
2.89826E+11,88,76291,1259,11057,3,1950,30000,1,14175,360,226.6666667,0,1 Single Family,1 Owner,.
2.89827E+11,62,77954,834,12019,1,1920,-6,1,117400,458,160,85000,1 Single Family,2 Renter,0 Not Assisted
2.89828E+11,42,77954,1573,23500,4,1960,430000,4,199974,3245,398.3333333,200000,1 Single Family,1 Owner,.
2.89828E+11,56,62924,778,18622,2,1920,80000,3,85861,706,162,85900,1 Single Family,1 Owner,.
2.89828E+11,26,77954,1343,12036,3,1950,250000,1,75987,1150,149.3333333,76000,1 Single Family,1 Owner,.
2.89828E+11,70,77954,1343,11057,3,1940,80000,1,3130,583,208.3333333,0,1 Single Family,1 Owner,.
2.89829E+11,86,70425,819,11067,2,1950,190000,1,14000,461,178.75,0,1 Single Family,1 Owner,.
2.89829E+11,53,82300,1296,12005,3,1920,150000,1,34987,365,156.75,35000,1 Single Family,1 Owner,.
2.89829E+11,50,70536,1271,15452,4,1919,100000,2,57974,1120,428.1666667,58000,1 Single Family,1 Owner,.
2.89837E+11,67,62066,1058,18574,3,1950,80000,3,34044,637,244.8333333,0,1 Single Family,1 Owner,.
2.89837E+11,32,50723,683,27539,2,1960,-6,5,8746,815,780.25,8063,3 5-19 units,2 Renter,1 Assisted
2.89837E+11,47,62066,792,15905,2,1950,50000,2,7200,802,360,0,1 Single Family,1 Owner,.
2.89838E+11,84,55929,1147,11067,4,1970,140000,1,45200,248,172.5,0,1 Single Family,1 Owner,.
2.89838E+11,30,55929,1002,18622,3,1950,100000,3,53974,989,247.6666667,54000,1 Single Family,1 Owner,.
2.89839E+11,57,55929,697,12055,2,1920,-6,1,59987,892,112,60000,1 Single Family,2 Renter,0 Not Assisted
2.89839E+11,-9,62300,819,-6,2,1970,220000,-6,-6,-6,0,-9,3 5-19 units,1 Owner,.
2.8984E+11,68,62300,1089,11067,3,1960,100000,1,16950,304,164.25,0,1 Single Family,1 Owner,.
2.89842E+11,82,63429,726,11067,2,1920,30000,1,16353,470,387.4166667,0,1 Single Family,1 Owner,.
2.89843E+11,26,56545,1217,23428,5,1970,-6,4,32974,987,75.08333333,33000,1 Single Family,2 Renter,0 Not Assisted
2.89844E+11,68,63221,987,13948,3,1919,100000,2,43940,577,402.5,7200,1 Single Family,1 Owner,.
2.89844E+11,38,57596,883,27539,3,1975,110000,5,67974,993,201.5833333,68000,1 Single Family,1 Owner,.
2.89847E+11,82,62258,1082,11067,4,1960,140000,1,31786,439,201,0,1 Single Family,1 Owner,.
2.89848E+11,25,49074,873,15470,3,1960,250000,2,144974,1123,127.3333333,145000,1 Single Family,1 Owner,.
2.89848E+11,40,55926,767,24190,2,1940,50000,4,16274,458,286,11500,1 Single Family,1 Owner,.
2.89848E+11,81,55926,1178,18050,4,1960,160000,3,43068,588,366.3333333,492,1 Single Family,1 Owner,.
2.89849E+11,41,55926,1025,11994,3,1920,350000,1,104987,2026,276,105000,1 Single Family,1 Owner,.
2.89849E+11,58,63221,987,12036,3,1920,70000,1,69987,384,151,70000,1 Single Family,1 Owner,.
2.8985E+11,60,63221,725,15470,2,1950,100000,2,40000,455,197,0,1 Single Family,1 Owner,.
2.8985E+11,74,101300,2574,18034,4,1950,450000,3,49987,709,267.3333333,18000,1 Single Family,1 Owner,.
2.89851E+11,57,101300,2574,18050,4,1950,1200000,3,159939,728,189.4166667,139000,1 Single Family,1 Owner,.
